Team,Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
Tampa Bay Rays,110,110,6-Aug,@,BAL,"W,10-6",47,42,10,14,4,0,1,9,5,0,10,0,0,0,0,0,0,0,0.234,0.316,0.407,0.723,10,11,L,J.Means(49)
Tampa Bay Rays,111,111,7-Aug,@,BAL,"W,12-3",47,44,12,14,4,0,4,11,3,0,10,0,0,0,1,0,0,0,0.235,0.316,0.41,0.726,8,11,R,S.Watkins(42)
Tampa Bay Rays,112,112,8-Aug,@,BAL,"W,9-6",41,33,9,8,1,1,3,9,7,0,7,0,0,1,0,1,1,0,0.235,0.317,0.412,0.729,5,11,R,J.Lopez(59)
Tampa Bay Rays,113,113,10-Aug,@,BOS,"W,8-4",45,38,8,11,4,0,1,7,7,1,14,0,0,0,0,0,0,0,0.236,0.318,0.412,0.73,10,13,L,E.Rodriguez(59)
Tampa Bay Rays,114,114,11-Aug,@,BOS,"L,8-20",38,35,8,8,1,0,3,8,3,0,12,0,0,0,0,0,0,0,0.236,0.317,0.413,0.731,3,11,R,N.Eovaldi(76)
Tampa Bay Rays,115,115,12-Aug,@,BOS,"W,8-1",41,34,8,9,2,1,2,7,5,3,11,0,0,2,0,0,1,0,0.236,0.318,0.415,0.732,6,10,R,T.Houck(49)
Tampa Bay Rays,116,116,13-Aug,@,MIN,"W,10-4",44,40,10,13,2,0,4,9,3,0,9,0,0,1,2,0,0,0,0.237,0.318,0.417,0.735,7,10,R,M.Pineda(33)
Tampa Bay Rays,117,117,14-Aug,@,MIN,"L,0-12",30,28,0,3,0,0,0,0,1,0,6,1,0,0,0,2,0,0,0.236,0.317,0.415,0.732,3,9,R,K.Maeda(69)
Tampa Bay Rays,118,118,15-Aug,@,MIN,"L,4-5",38,34,4,7,2,0,2,4,3,0,6,0,1,0,0,0,0,0,0.236,0.317,0.415,0.732,7,10,L,C.Barnes(60)
Tampa Bay Rays,119,119,16-Aug,,BAL,"W,9-2",40,36,9,12,1,1,5,9,3,0,7,1,0,0,0,0,0,0,0.236,0.317,0.419,0.736,7,10,R,M.Harvey(39)
Tampa Bay Rays,120,120,17-Aug,,BAL,"W,10-0",38,37,10,11,3,0,3,9,1,0,10,0,0,0,2,0,0,0,0.237,0.317,0.421,0.738,4,11,L,J.Means(31)
Tampa Bay Rays,121,121,18-Aug,,BAL,"W,8-4",41,33,8,12,5,0,0,8,6,0,5,0,0,2,1,1,1,0,0.238,0.319,0.422,0.74,9,10,R,S.Watkins(30)
Tampa Bay Rays,122,122,19-Aug,,BAL,"W,7-2",37,30,7,7,1,0,1,6,6,0,10,1,0,0,0,1,0,0,0.238,0.319,0.421,0.74,6,9,R,J.Lopez(32)
Tampa Bay Rays,123,123,20-Aug,,CHW,"L,5-7",42,37,5,5,0,1,1,5,4,1,14,0,0,1,0,0,1,0,0.237,0.318,0.42,0.738,4,12,R,L.Giolito(71)
Tampa Bay Rays,124,124,21-Aug,,CHW,"W,8-4",37,34,8,11,5,1,0,8,3,1,6,0,0,0,0,0,0,1,0.238,0.319,0.421,0.739,5,10,L,D.Keuchel(26)
Tampa Bay Rays,125,125,22-Aug,,CHW,"W,9-0",39,34,9,12,6,0,0,8,4,1,8,0,0,1,0,0,0,1,0.239,0.319,0.422,0.741,6,10,R,R.Lopez(42)
Tampa Bay Rays,126,126,24-Aug,@,PHI,"W,3-1",36,34,3,9,1,0,0,3,1,0,12,1,0,0,0,2,1,0,0.239,0.319,0.421,0.74,6,14,L,R.Suarez(64)
Tampa Bay Rays,127,127,25-Aug,@,PHI,"W,7-4",39,39,7,11,3,0,2,6,0,0,12,0,0,0,2,0,0,1,0.239,0.319,0.421,0.74,5,14,R,Z.Wheeler(48)
Tampa Bay Rays,128,128,27-Aug,@,BAL,"W,6-3",35,32,6,5,0,0,1,6,2,0,5,1,0,0,0,0,0,0,0.239,0.318,0.42,0.738,2,10,R,M.Harvey(55)
Tampa Bay Rays,129,129,28-Aug,@,BAL,"W,4-3",35,34,4,8,3,0,1,4,1,0,7,0,0,0,0,1,0,0,0.239,0.318,0.42,0.738,4,12,L,J.Means(60)
Tampa Bay Rays,130,130,29-Aug,@,BAL,"W,12-8",42,38,12,13,1,0,4,11,4,0,7,0,0,0,0,1,1,0,0.24,0.319,0.422,0.741,3,10,R,S.Watkins(32)
Tampa Bay Rays,131,131,30-Aug,,BOS,"W,6-1",40,33,6,8,3,0,1,6,7,1,8,0,0,0,1,0,0,0,0.24,0.319,0.422,0.741,10,9,R,N.Pivetta(40)
Tampa Bay Rays,132,132,31-Aug,,BOS,"W,8-5",37,29,8,5,2,0,1,6,4,0,5,3,0,1,1,0,0,0,0.239,0.319,0.422,0.741,5,9,R,B.Peacock(31)
Tampa Bay Rays,133,133,1-Sep,,BOS,"L,2-3",36,32,2,8,2,0,1,2,2,0,6,2,0,0,1,3,0,1,0.239,0.319,0.422,0.741,7,11,L,C.Sale(53)
Tampa Bay Rays,134,134,2-Sep,,BOS,"L,0-4",33,31,0,5,0,0,0,0,2,0,10,0,0,0,0,1,0,0,0.239,0.318,0.42,0.738,6,10,L,E.Rodriguez(69)
Tampa Bay Rays,135,135,3-Sep,,MIN,"W,5-3",31,31,5,6,2,1,0,5,0,0,3,0,0,0,0,0,0,0,0.238,0.318,0.419,0.737,2,10,R,R.Dobnak(47)
Tampa Bay Rays,136,136,4-Sep,,MIN,"W,11-4",43,37,11,13,1,1,6,10,5,1,7,1,0,0,0,0,0,0,0.239,0.319,0.423,0.742,8,10,L,A.Albers(4)
Tampa Bay Rays,137,137,5-Sep,,MIN,"L,5-6",39,35,5,11,1,0,2,5,4,0,5,0,0,0,0,2,2,1,0.24,0.319,0.424,0.743,7,10,R,G.Jax(38)
Tampa Bay Rays,138,138,6-Sep,@,BOS,"W,11-10",52,50,11,19,1,1,2,7,2,0,12,0,0,0,1,0,0,0,0.241,0.32,0.425,0.746,11,13,L,C.Sale(34)
Tampa Bay Rays,139,139,7-Sep,@,BOS,"W,12-7",41,40,12,14,5,1,5,12,1,0,9,0,0,0,0,0,0,0,0.242,0.32,0.429,0.75,2,9,L,E.Rodriguez(24)
Tampa Bay Rays,140,140,8-Sep,@,BOS,"L,1-2",34,31,1,6,1,0,0,1,3,0,11,0,0,0,0,0,1,0,0.242,0.32,0.428,0.748,6,11,R,N.Eovaldi(77)
Tampa Bay Rays,141,141,10-Sep,@,DET,"L,4-10",42,37,4,10,2,1,0,4,5,0,10,0,0,0,0,0,2,0,0.242,0.32,0.428,0.748,11,12,L,T.Alexander(51)
Tampa Bay Rays,142,142,11-Sep,@,DET,"W,7-2",40,35,7,10,2,2,1,7,2,0,6,0,0,3,0,0,1,0,0.242,0.32,0.429,0.749,6,9,R,C.Mize(39)
Tampa Bay Rays,143,143,12-Sep,@,DET,"L,7-8",47,40,7,8,2,0,2,7,6,1,10,1,0,0,1,0,1,1,0.242,0.32,0.428,0.749,7,13,L,T.Skubal(62)
Tampa Bay Rays,144,144,13-Sep,@,TOR,"L,1-8",30,29,1,2,0,0,1,1,0,0,10,1,0,0,0,0,0,0,0.241,0.319,0.427,0.746,2,9,R,A.Manoah(90)
Tampa Bay Rays,145,145,14-Sep,@,TOR,"W,2-0",34,33,2,6,1,0,2,2,0,0,5,1,0,0,0,0,1,0,0.241,0.318,0.427,0.745,5,13,R,J.Berrios(69)
Tampa Bay Rays,146,146,15-Sep,@,TOR,"L,3-6",33,33,3,6,2,0,2,3,0,0,15,0,0,0,0,0,1,0,0.24,0.318,0.427,0.744,3,9,L,R.Ray(78)
Tampa Bay Rays,147,147,16-Sep,,DET,"W,5-2",37,29,5,7,0,0,2,5,6,0,7,1,0,1,0,1,0,0,0.24,0.318,0.427,0.745,8,11,L,T.Alexander(47)
Tampa Bay Rays,148,148,17-Sep,,DET,"W,7-4",43,35,7,9,1,0,1,7,6,0,7,0,0,2,1,0,1,0,0.24,0.318,0.426,0.744,9,11,R,C.Mize(51)
Tampa Bay Rays,149,149,18-Sep,,DET,"L,3-4",37,32,3,7,1,0,1,2,3,0,7,2,0,0,0,2,0,0,0.24,0.318,0.426,0.744,7,11,L,T.Skubal(47)
Tampa Bay Rays,150,150,19-Sep,,DET,"L,0-2",34,28,0,5,0,0,0,0,4,0,4,1,0,0,0,2,1,2,0.24,0.318,0.424,0.743,7,12,R,W.Peralta(71)
Tampa Bay Rays,151,151,20-Sep,,TOR,"W,6-4",36,32,6,11,2,0,2,5,3,0,8,1,0,0,0,0,2,1,0.241,0.319,0.426,0.744,6,11,L,R.Ray(41)
Tampa Bay Rays,152,152,21-Sep,,TOR,"L,2-4",41,29,2,5,1,0,0,2,11,0,10,1,0,0,0,1,0,1,0.24,0.319,0.424,0.744,12,11,R,A.Manoah(55)
Tampa Bay Rays,153,153,22-Sep,,TOR,"W,7-1",38,33,7,11,3,0,1,7,3,0,4,1,0,1,0,1,0,0,0.241,0.32,0.425,0.745,7,9,R,J.Merryweather(50)
Tampa Bay Rays,154,154,24-Sep,,MIA,"W,8-0",41,35,8,11,4,1,0,8,6,0,12,0,0,0,0,0,0,0,0.241,0.321,0.425,0.746,9,9,R,E.Cabrera(45)
Tampa Bay Rays,155,155,25-Sep,,MIA,"W,7-3",38,36,7,12,5,1,1,7,1,1,7,0,0,1,1,0,0,0,0.242,0.321,0.427,0.747,7,11,R,S.Alcantara(44)
Tampa Bay Rays,156,156,26-Sep,,MIA,"W,3-2",32,27,3,5,2,1,0,3,3,0,10,0,0,2,1,0,1,1,0.242,0.32,0.426,0.746,5,11,L,J.Luzardo(53)
Tampa Bay Rays,157,157,28-Sep,@,HOU,"L,3-4",36,33,3,7,2,0,2,3,3,0,12,0,0,0,0,1,0,0,0.241,0.32,0.426,0.746,6,12,R,J.Urquidy(54)
Tampa Bay Rays,158,158,29-Sep,@,HOU,"W,7-0",39,34,7,11,3,1,2,7,5,0,7,0,0,0,1,2,0,1,0.242,0.321,0.428,0.748,5,9,R,L.Garcia(39)
Tampa Bay Rays,159,159,30-Sep,@,HOU,"L,2-3",32,29,2,4,0,0,1,2,2,0,6,1,0,0,0,1,0,1,0.241,0.32,0.427,0.747,3,13,R,L.McCullers(61)
Tampa Bay Rays,160,160,1-Oct,@,NYY,"W,4-3",39,34,4,8,0,1,1,4,4,0,13,1,0,0,0,0,2,0,0.241,0.32,0.426,0.747,8,11,L,N.Cortes(51)
Tampa Bay Rays,161,161,2-Oct,@,NYY,"W,12-2",47,43,12,19,2,0,5,12,4,0,10,0,0,0,0,3,2,0,0.243,0.321,0.43,0.751,8,9,L,J.Montgomery(18)
Tampa Bay Rays,162,162,3-Oct,@,NYY,"L,0-1",36,32,0,5,2,0,0,0,4,0,9,0,0,0,0,0,2,0,0.242,0.321,0.428,0.749,9,11,R,J.Taillon(57)
Atlanta Braves,1,161,3-Oct,,NYM,"W,5-0",32,29,5,7,2,0,1,5,2,0,6,0,1,0,0,0,0,0,0.244,0.319,0.435,0.754,3,17,R,N.Syndergaard(39)
Atlanta Braves,2,160,2-Oct,,NYM,"W,6-5",37,32,6,9,1,0,2,6,4,0,8,1,0,0,0,1,0,0,0.244,0.319,0.435,0.755,7,15,R,C.Carrasco(36)
Atlanta Braves,3,159,1-Oct,,NYM,"L,3-4",36,35,3,8,2,0,2,3,1,0,12,0,0,0,0,0,1,0,0.243,0.319,0.435,0.754,6,15,R,T.Megill(70)
Atlanta Braves,4,157,29-Sep,,PHI,"W,7-2",40,34,7,11,3,0,0,7,5,0,7,0,1,0,0,0,0,0,0.244,0.32,0.434,0.754,9,13,R,A.Nola(48)
Atlanta Braves,5,155,26-Sep,@,SDP,"W,4-3",42,36,4,10,4,0,1,4,5,0,10,1,0,0,0,1,0,0,0.244,0.32,0.436,0.755,11,20,R,J.Musgrove(47)
Atlanta Braves,6,153,24-Sep,@,SDP,"W,4-0",36,35,4,7,1,0,1,4,0,0,9,1,0,0,0,0,2,0,0.243,0.319,0.436,0.754,5,10,R,R.Knehr(41)
Atlanta Braves,7,152,23-Sep,@,ARI,"L,4-6",37,33,4,8,2,0,1,4,3,1,12,0,0,1,0,0,0,1,0.243,0.319,0.436,0.756,6,15,L,M.Bumgarner(48)
Atlanta Braves,8,151,22-Sep,@,ARI,"W,9-2",39,33,9,11,3,0,3,9,4,0,8,0,0,2,0,1,0,0,0.243,0.32,0.437,0.756,3,14,R,M.Kelly(39)
Atlanta Braves,9,149,20-Sep,@,ARI,"W,11-4",46,43,11,15,7,0,2,10,3,0,11,0,0,0,0,0,0,0,0.243,0.32,0.434,0.754,8,17,R,H.Mejia(24)
Atlanta Braves,10,148,19-Sep,@,SFG,"W,3-0",37,37,3,11,3,1,2,3,0,0,9,0,0,0,0,1,0,0,0.242,0.319,0.432,0.751,7,13,R,A.DeSclafani(58)
Atlanta Braves,11,147,18-Sep,@,SFG,"L,0-2",33,29,0,5,1,0,0,0,2,0,10,1,1,0,0,1,0,0,0.241,0.319,0.431,0.75,6,14,L,A.Wood(63)
Atlanta Braves,12,146,17-Sep,@,SFG,"L,5-6",42,42,5,9,1,0,1,5,0,0,10,0,0,0,0,0,0,0,0.242,0.32,0.433,0.752,4,18,R,L.Webb(66)
Atlanta Braves,13,145,15-Sep,,COL,"L,2-3",43,38,2,10,0,0,1,2,4,0,12,1,0,0,0,2,0,0,0.242,0.32,0.434,0.754,11,18,R,A.Senzatela(57)
Atlanta Braves,14,141,10-Sep,,MIA,"W,6-2",37,32,6,8,2,0,0,4,4,0,10,1,0,0,0,0,0,0,0.242,0.321,0.434,0.754,7,17,L,T.Rogers(46)
Atlanta Braves,15,140,9-Sep,,WSN,"W,7-6",42,37,7,9,2,0,5,7,4,1,11,1,0,0,0,1,0,0,0.242,0.32,0.435,0.755,6,20,R,E.Fedde(53)
Atlanta Braves,16,139,8-Sep,,WSN,"L,2-4",39,33,2,6,0,0,2,2,5,0,12,1,0,0,0,0,0,0,0.242,0.32,0.433,0.753,10,17,L,S.Nolin(49)
Atlanta Braves,17,138,7-Sep,,WSN,"W,8-5",38,33,8,11,3,0,2,8,4,0,9,0,0,1,0,0,0,0,0.242,0.32,0.433,0.753,6,15,R,P.Espino(38)
Atlanta Braves,18,137,5-Sep,@,COL,"W,9-2",39,33,9,9,1,0,4,9,3,0,4,1,1,1,0,1,0,0,0.242,0.32,0.432,0.752,3,12,R,R.Feltner(22)
Atlanta Braves,19,135,3-Sep,@,COL,"L,3-4",31,30,3,7,3,1,1,3,0,0,3,0,0,1,0,1,0,1,0.242,0.32,0.43,0.75,1,12,R,A.Senzatela(56)
Atlanta Braves,20,134,2-Sep,@,COL,"W,6-5",38,33,6,7,2,0,2,6,4,0,3,0,0,1,0,0,0,0,0.242,0.321,0.43,0.75,5,17,R,C.Gonzalez(38)
Atlanta Braves,21,133,1-Sep,@,LAD,"L,3-4",34,34,3,7,0,0,2,3,0,0,11,0,0,0,0,0,0,0,0.242,0.321,0.43,0.75,4,14,R,M.Scherzer(75)
Atlanta Braves,22,132,31-Aug,@,LAD,"L,2-3",33,30,2,4,1,0,1,2,2,0,10,0,1,0,0,0,0,0,0.242,0.322,0.43,0.752,4,13,R,W.Buehler(64)
Atlanta Braves,23,131,30-Aug,@,LAD,"L,3-5",35,35,3,8,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0.243,0.323,0.431,0.754,5,16,L,J.Urias(63)
Atlanta Braves,24,130,29-Aug,,SFG,"W,9-0",39,35,9,12,2,1,3,8,3,0,7,0,0,1,0,0,2,0,0.243,0.323,0.431,0.754,6,16,R,A.DeSclafani(39)
Atlanta Braves,25,129,28-Aug,,SFG,"L,0-5",35,33,0,7,0,0,0,0,1,0,10,1,0,0,0,2,1,0,0.242,0.323,0.428,0.751,8,13,R,L.Webb(72)
Atlanta Braves,26,128,27-Aug,,SFG,"W,6-5",34,33,6,9,1,0,2,6,1,0,3,0,0,0,0,0,0,0,0.242,0.323,0.43,0.753,4,13,R,K.Gausman(54)
Atlanta Braves,27,127,24-Aug,,NYY,"L,4-5",39,34,4,9,1,0,0,4,4,0,10,1,0,0,0,0,0,0,0.242,0.323,0.43,0.753,8,17,L,A.Heaney(52)
Atlanta Braves,28,126,23-Aug,,NYY,"L,1-5",35,31,1,5,1,0,1,1,4,0,8,0,0,0,0,1,0,0,0.242,0.323,0.431,0.754,7,13,L,J.Montgomery(57)
Atlanta Braves,29,125,22-Aug,@,BAL,"W,3-1",34,32,3,7,2,0,1,3,2,0,8,0,0,0,0,2,0,0,0.243,0.324,0.432,0.755,4,9,L,J.Means(55)
Atlanta Braves,30,124,21-Aug,@,BAL,"W,5-4",39,35,5,9,2,0,2,5,2,0,10,1,0,1,0,0,0,0,0.243,0.324,0.432,0.756,7,9,R,M.Harvey(42)
Atlanta Braves,31,122,18-Aug,@,MIA,"W,11-9",49,35,11,10,2,1,1,11,12,1,9,1,0,1,0,0,1,0,0.243,0.325,0.432,0.756,11,16,L,J.Luzardo(34)
Atlanta Braves,32,121,17-Aug,@,MIA,"W,2-0",34,33,2,6,0,0,1,2,1,0,9,0,0,0,0,0,1,0,0.243,0.323,0.431,0.754,5,15,R,S.Alcantara(74)
Atlanta Braves,33,120,16-Aug,@,MIA,"W,12-2",52,40,12,14,5,0,2,12,11,0,11,0,1,0,0,0,0,0,0.243,0.324,0.433,0.757,13,12,L,B.Garrett(37)
Atlanta Braves,34,118,14-Aug,@,WSN,"W,12-2",45,38,12,14,1,1,4,11,4,0,8,1,2,0,0,1,1,0,0.242,0.322,0.43,0.752,6,13,L,P.Corbin(29)
Atlanta Braves,35,117,13-Aug,@,WSN,"W,4-2",34,32,4,7,0,0,4,4,1,0,7,0,1,0,0,1,0,0,0.241,0.321,0.427,0.747,3,14,R,J.Gray(56)
Atlanta Braves,36,115,11-Aug,,CIN,"W,8-6",46,37,8,7,2,0,2,8,8,1,12,0,0,1,0,0,1,0,0.241,0.322,0.426,0.748,6,19,L,W.Miley(38)
Atlanta Braves,37,114,10-Aug,,CIN,"W,3-2",35,29,3,5,1,0,1,3,6,0,9,0,0,0,0,0,0,0,0.242,0.322,0.427,0.749,8,14,R,S.Gray(58)
Atlanta Braves,38,113,8-Aug,,WSN,"W,5-4",31,30,5,6,1,0,2,5,1,0,6,0,0,0,0,0,0,0,0.242,0.322,0.428,0.75,2,14,L,P.Corbin(46)
Atlanta Braves,39,112,7-Aug,,WSN,"L,2-3",36,32,2,5,1,0,1,1,3,1,15,0,1,0,0,0,0,0,0.243,0.323,0.428,0.75,7,15,R,J.Gray(61)
Atlanta Braves,40,111,6-Aug,,WSN,"W,8-4",41,34,8,11,2,0,0,8,5,1,5,0,0,1,0,0,0,0,0.243,0.323,0.429,0.752,9,18,R,E.Fedde(32)
Atlanta Braves,41,110,5-Aug,@,STL,"W,8-4",43,32,8,7,2,0,2,8,8,1,2,3,0,0,0,2,0,0,0.243,0.323,0.429,0.752,8,16,L,W.LeBlanc(56)
Atlanta Braves,42,109,4-Aug,@,STL,"W,7-4",40,36,7,10,1,1,2,7,3,0,8,0,0,1,0,0,1,0,0.243,0.322,0.429,0.751,6,17,L,J.Happ(52)
Atlanta Braves,43,108,3-Aug,@,STL,"W,6-1",37,34,6,10,0,0,2,5,3,0,5,0,0,0,0,3,0,0,0.242,0.322,0.428,0.75,4,14,L,J.Lester(27)
Atlanta Braves,44,107,1-Aug,,MIL,"L,1-2",36,34,1,7,1,0,0,1,1,0,9,1,0,0,0,0,0,0,0.242,0.321,0.428,0.749,8,15,L,B.Anderson(61)
Atlanta Braves,45,105,30-Jul,,MIL,"L,5-9",39,35,5,10,1,0,1,5,3,0,12,1,0,0,0,1,1,0,0.241,0.321,0.428,0.749,7,15,R,C.Burnes(28)
Atlanta Braves,46,104,29-Jul,@,NYM,"W,6-3",38,34,6,7,0,0,3,6,4,0,10,0,0,0,0,0,0,0,0.241,0.321,0.428,0.749,5,15,R,T.Walker(40)
Atlanta Braves,47,103,28-Jul,@,NYM,"L,1-2",36,35,1,9,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0.241,0.321,0.428,0.749,8,12,R,T.Megill(59)
Atlanta Braves,48,101,Jul 26 (2),@,NYM,"L,0-1",25,24,0,4,0,0,0,0,1,0,10,0,0,0,0,1,0,0,0.24,0.321,0.426,0.747,4,13,L,A.Loup(54)
Atlanta Braves,49,100,Jul 26 (1),@,NYM,"W,2-0",32,30,2,10,3,0,0,2,2,1,8,0,0,0,0,1,0,0,0.241,0.322,0.428,0.749,9,13,R,M.Stroman(46)
Atlanta Braves,50,97,23-Jul,@,PHI,"L,1-5",38,35,1,9,2,0,0,1,3,0,8,0,0,0,0,0,0,1,0.239,0.321,0.424,0.745,10,14,R,Z.Wheeler(65)
Atlanta Braves,51,96,22-Jul,@,PHI,"W,7-2",41,34,7,7,1,0,2,6,7,1,6,0,0,0,0,0,1,0,0.239,0.321,0.425,0.747,7,14,L,M.Moore(37)
Atlanta Braves,52,95,Jul 21 (2),,SDP,"L,5-6",31,24,5,5,2,0,1,5,6,0,6,0,0,1,0,1,0,0,0.239,0.321,0.426,0.747,5,19,R,R.Knehr(40)
Atlanta Braves,53,93,20-Jul,,SDP,"W,2-1",32,29,2,5,1,0,1,2,2,0,5,1,0,0,0,0,0,0,0.24,0.322,0.427,0.749,6,13,R,Y.Darvish(54)
Atlanta Braves,54,91,17-Jul,,TBR,"W,9-0",38,33,9,11,5,0,2,9,3,1,3,0,0,2,0,0,0,0,0.24,0.322,0.429,0.75,5,12,L,J.Fleming(19)
Atlanta Braves,55,90,16-Jul,,TBR,"L,6-7",43,40,6,10,0,0,3,6,3,0,11,0,0,0,0,0,1,0,0.238,0.321,0.426,0.747,7,17,R,M.Wacha(39)
Atlanta Braves,56,89,11-Jul,@,MIA,"L,4-7",35,33,4,6,2,0,2,4,2,0,12,0,0,0,0,0,0,0,0.238,0.322,0.425,0.747,4,15,R,P.Lopez(57)
Atlanta Braves,57,88,10-Jul,@,MIA,"W,5-4",37,33,5,7,3,0,1,5,3,0,11,0,0,1,0,0,1,0,0.239,0.323,0.425,0.748,5,16,L,T.Rogers(46)
Atlanta Braves,58,87,9-Jul,@,MIA,"W,5-0",43,37,5,10,4,1,1,5,5,0,9,1,0,0,0,0,0,0,0.239,0.323,0.426,0.749,11,13,R,A.Bass(49)
Atlanta Braves,59,86,7-Jul,@,PIT,"W,14-3",52,43,14,18,5,0,2,13,8,0,5,0,1,0,0,1,1,0,0.239,0.322,0.424,0.747,11,16,R,W.Crowe(46)
Atlanta Braves,60,85,6-Jul,@,PIT,"L,1-2",33,30,1,5,0,0,1,1,2,0,9,1,0,0,0,2,1,0,0.236,0.319,0.421,0.74,5,14,R,C.Kuhl(67)
Atlanta Braves,61,84,5-Jul,@,PIT,"L,1-11",37,31,1,6,2,0,0,0,4,0,12,2,0,0,0,2,0,0,0.237,0.32,0.422,0.743,9,14,R,C.De Jong(56)
Atlanta Braves,62,83,4-Jul,,MIA,"W,8-7",45,37,8,12,3,0,1,8,7,5,9,0,0,1,0,1,0,1,0.237,0.32,0.424,0.744,8,20,R,Z.Thompson(55)
Atlanta Braves,63,81,2-Jul,,MIA,"W,1-0",29,25,1,2,0,0,0,1,2,0,8,1,0,1,0,0,1,0,0.236,0.319,0.426,0.744,4,16,R,P.Lopez(46)
Atlanta Braves,64,80,1-Jul,,NYM,"W,4-3",38,35,4,9,1,1,1,4,3,1,17,0,0,0,0,0,1,0,0.238,0.32,0.429,0.749,8,14,R,J.deGrom(69)
Atlanta Braves,65,79,30-Jun,,NYM,"W,20-2",50,43,20,20,4,0,4,20,6,0,6,1,0,0,0,0,1,1,0.237,0.32,0.429,0.749,6,15,L,D.Peterson(20)
Atlanta Braves,66,78,29-Jun,,NYM,"L,3-4",37,33,3,6,0,0,1,3,4,1,9,0,0,0,0,0,0,0,0.234,0.316,0.422,0.738,7,14,R,T.Megill(51)
Atlanta Braves,67,77,27-Jun,@,CIN,"W,4-0",36,33,4,7,3,0,2,4,2,1,12,1,0,0,0,0,0,1,0.234,0.317,0.424,0.741,5,16,R,T.Mahle(50)
Atlanta Braves,68,76,26-Jun,@,CIN,"L,1-4",38,34,1,8,2,0,0,1,4,0,9,0,0,0,0,0,0,0,0.235,0.317,0.423,0.741,10,13,R,L.Castillo(69)
Atlanta Braves,69,75,25-Jun,@,CIN,"W,3-2",38,36,3,9,4,0,2,3,2,0,8,0,0,0,0,0,3,0,0.234,0.317,0.425,0.742,8,14,R,V.Guti̩rrez(50)
Atlanta Braves,70,74,24-Jun,@,CIN,"L,3-5",40,35,3,8,0,0,2,3,4,0,12,1,0,0,0,0,0,0,0.234,0.318,0.424,0.741,10,17,R,T.Santillan(67)
Atlanta Braves,71,73,23-Jun,@,NYM,"L,3-7",39,34,3,8,2,0,1,3,5,0,8,0,0,0,0,0,1,0,0.234,0.318,0.424,0.741,9,17,R,T.Megill(51)
Atlanta Braves,72,72,22-Jun,@,NYM,"W,3-0",37,32,3,5,0,0,1,3,5,0,12,0,0,0,0,0,2,0,0.234,0.317,0.424,0.742,7,12,R,M.Stroman(51)
Atlanta Braves,73,71,Jun 21 (2),@,NYM,"W,1-0",28,25,1,4,1,0,1,1,3,0,6,0,0,0,0,0,0,0,0.235,0.318,0.427,0.745,6,13,R,J.Eickhoff(56)
Atlanta Braves,74,70,Jun 21 (1),@,NYM,"L,2-4",26,23,2,2,1,0,1,2,3,0,8,0,0,0,0,0,0,0,0.236,0.319,0.428,0.747,3,13,R,J.deGrom(69)
Atlanta Braves,75,69,Jun 20 (2),,STL,"W,1-0",22,21,1,4,0,0,1,1,1,0,7,0,0,0,0,1,0,0,0.238,0.32,0.43,0.75,3,12,L,K.Kim(53)
Atlanta Braves,76,68,Jun 20 (1),,STL,"L,1-9",26,23,1,3,1,0,0,0,3,0,11,0,0,0,0,0,2,1,0.238,0.321,0.431,0.752,4,13,R,A.Wainwright(75)
Atlanta Braves,77,67,18-Jun,,STL,"W,9-1",42,32,9,11,2,0,2,9,7,0,7,2,0,1,0,1,1,1,0.239,0.322,0.433,0.755,9,12,R,C.Martinez(10)
Atlanta Braves,78,66,17-Jun,,STL,"W,4-0",36,29,4,8,3,1,1,4,5,0,5,0,1,1,0,1,1,0,0.238,0.319,0.431,0.75,8,13,R,J.Gant(50)
Atlanta Braves,79,64,15-Jun,,BOS,"L,8-10",41,36,8,9,4,0,0,7,3,0,15,0,1,1,0,0,1,0,0.236,0.317,0.426,0.743,6,17,L,E.Rodriguez(41)
Atlanta Braves,80,62,12-Jun,@,MIA,"L,2-4",34,33,2,7,1,0,1,2,1,0,10,0,0,0,0,1,0,0,0.235,0.315,0.426,0.741,5,13,R,Z.Thompson(65)
Atlanta Braves,81,61,11-Jun,@,MIA,"L,3-4",40,36,3,9,4,0,0,3,4,0,10,0,0,0,0,0,1,0,0.236,0.316,0.427,0.744,10,17,R,S.Alcantara(58)
Atlanta Braves,82,60,10-Jun,@,PHI,"L,3-4",38,34,3,5,0,0,1,1,4,0,15,0,0,0,0,0,1,0,0.235,0.316,0.429,0.745,5,16,R,Z.Wheeler(86)
Atlanta Braves,83,58,8-Jun,@,PHI,"W,9-5",41,37,9,12,2,0,3,8,4,0,7,0,0,0,0,2,0,1,0.237,0.318,0.434,0.752,5,18,R,A.Nola(42)
Atlanta Braves,84,57,6-Jun,,LAD,"W,4-2",37,29,4,7,3,0,0,4,6,0,10,0,1,1,0,0,0,0,0.235,0.317,0.43,0.747,9,14,R,T.Bauer(51)
Atlanta Braves,85,56,5-Jun,,LAD,"W,6-4",36,33,6,11,2,0,1,6,3,0,12,0,0,0,0,1,3,0,0.235,0.316,0.431,0.747,6,17,L,C.Kershaw(44)
